,seqno,object_type,v_object_name,object_name,field_name,data_type,pk_fk,required,sample_value
5088,169,View,vBDMSRoleSecurity,SecuredItem,ResourceName,nvarchar,,Y,ABDOMEN
5089,169,View,vBDMSRoleSecurity,SecuredItem,ResourceType,nvarchar,,Y,UIVIEW
5090,169,View,vBDMSRoleSecurity,SecuredItem,StatusFlag,nvarchar,,Y,A
5091,169,View,vBDMSRoleSecurity,SecuredItemPermission,UID,int,PK,Y,6730
5092,169,View,vBDMSRoleSecurity,SecuredItemPermission,PermissionUID,int,FK,Y,1
5093,169,View,vBDMSRoleSecurity,SecuredItemPermission,SecuredItemUID,int,FK,Y,29
5094,169,View,vBDMSRoleSecurity,SecuredItemPermission,StatusFlag,nvarchar,,Y,A
5095,169,View,vBDMSRoleSecurity,SecurityGroupPermission,SecurityGroupUID,int,FK,Y,1
5096,169,View,vBDMSRoleSecurity,SecurityGroupPermission,StatusFlag,nvarchar,,Y,A
5097,169,View,vBDMSRoleSecurity,SecurityGroupPermission,SecuredItemPermissionUID,int,FK,Y,6549
5098,169,View,vBDMSRoleSecurity,ReportTemplate,ClassName,nvarchar,,Y,CPIWC
5099,169,View,vBDMSRoleSecurity,ReportTemplate,StatusFlag,nvarchar,,Y,A
5100,169,View,vBDMSRoleSecurity,ReportTemplate,IsHidden,nvarchar,,Y,N
5101,169,View,vBDMSRoleSecurity,SecurityGroup,UID,int,PK,Y,1
5102,169,View,vBDMSRoleSecurity,SecurityGroup,StatusFlag,nvarchar,,Y,A
5105,170,View,VBDMSRoomPackage,BDMSBillPackagePrice,ActiveFrom,date,,Y,1/1/2011
5112,170,View,VBDMSRoomPackage,BillPackage,ENTYPUID,int,FK,N,
5113,170,View,VBDMSRoomPackage,BillPackage,BDCATUID,int,FK,N,0
5127,171,View,vBDMSSecureItemDetail,UIView,UID,int,PK,Y,560
5128,171,View,vBDMSSecureItemDetail,UIView,UIModuleUID,int,FK,Y,0
5130,171,View,vBDMSSecureItemDetail,UIView,ViewName,nvarchar,,N,CC / HPI
5131,171,View,vBDMSSecureItemDetail,UIView,AppCode,nvarchar,,Y,EPR
5133,171,View,vBDMSSecureItemDetail,UIView,ParentUID,int,FK,N,
5134,171,View,vBDMSSecureItemDetail,UIModule,UID,int,PK,Y,107
5135,171,View,vBDMSSecureItemDetail,UIModule,ModuleName,nvarchar,,Y,Demographics
5136,171,View,vBDMSSecureItemDetail,UIModule,Code,nvarchar,,Y,ALLTPARPT
5137,171,View,vBDMSSecureItemDetail,UIModule,AppCode,nvarchar,,Y,EPR
5138,171,View,vBDMSSecureItemDetail,UIModule,StatusFlag,nvarchar,,Y,A
5143,171,View,vBDMSSecureItemDetail,SecuredItem,ParentUID,int,FK,N,
5152,171,View,vBDMSSecureItemDetail,ReportTemplate,Name,nvarchar,,Y,Current Patient In Ward For Cashier
5155,171,View,vBDMSSecureItemDetail,ReportTemplate,RTMGPUID,int,FK,Y,67106
5156,172,View,vBDMSServiceChargePrice,BDMSBillableEvent,UID,bigint,PK,Y,1
5157,172,View,vBDMSServiceChargePrice,BDMSBillableEvent,Code,nvarchar,,Y,111
5158,172,View,vBDMSServiceChargePrice,BDMSBillableEvent,Name,nvarchar,,Y,OPD Service
5159,172,View,vBDMSServiceChargePrice,BDMSBillableEvent,ENTYPUID,int,FK,Y,1705
5160,172,View,vBDMSServiceChargePrice,BDMSBillableEvent,LocationUID,int,FK,N,0
5161,172,View,vBDMSServiceChargePrice,BDMSBillableEvent,ActiveFrom,datetime,,Y,Jul 12 2013 12:00AM
5162,172,View,vBDMSServiceChargePrice,BDMSBillableEvent,ActiveTo,datetime,,N,Jan  5 2014 12:00AM
5163,172,View,vBDMSServiceChargePrice,BDMSBillableEvent,StatusFlag,nvarchar,,Y,D
5164,172,View,vBDMSServiceChargePrice,BDMSBillableEvent,Timefrom,time,,N,00:00.0
5165,172,View,vBDMSServiceChargePrice,BDMSBillableEvent,TimeTo,time,,N,59:00.0
5166,172,View,vBDMSServiceChargePrice,BDMSBillableEventNation,BillableEventItemUID,int,FK,Y,20
5167,172,View,vBDMSServiceChargePrice,BDMSBillableEventNation,NationUID,int,FK,Y,79331
5168,172,View,vBDMSServiceChargePrice,BDMSBillableEventNation,Amount,float,,Y,200
5169,172,View,vBDMSServiceChargePrice,BDMSBillableEventNation,StatusFlag,varchar,,Y,D
5170,172,View,vBDMSServiceChargePrice,BDMSBillableEventItem,UID,bigint,PK,Y,11
5171,172,View,vBDMSServiceChargePrice,BDMSBillableEventItem,BillableEventUID,bigint,FK,Y,1
5172,172,View,vBDMSServiceChargePrice,BDMSBillableEventItem,BillableItemUID,int,FK,Y,12719
5173,172,View,vBDMSServiceChargePrice,BDMSBillableEventItem,StatusFlag,nvarchar,,Y,D
5174,172,View,vBDMSServiceChargePrice,BDMSBillableEventItem,Amount,float,,N,150
5181,173,View,vBDMSStockOnhand,Stock,ManufacturerUID,int,FK,Y,0
5182,173,View,vBDMSStockOnhand,Stock,Quantity,float,,Y,0
5213,175,View,vBDMSStockOnhandWithBatch,Stock,ItemName,nvarchar,,N,(Cancel) Rinato Guide Wire 0.014x175 Cm
5215,175,View,vBDMSStockOnhandWithBatch,Stock,BatchID,nvarchar,,Y,0
5217,175,View,vBDMSStockOnhandWithBatch,Stock,IMUOMUID,int,FK,Y,111619
5218,175,View,vBDMSStockOnhandWithBatch,Stock,ExpiryDttm,datetime,,N,May  8 2019  1:47PM
5233,176,View,vBDMSTOOLAccout,BillingService,AccruAccount,nvarchar,,N,410102
5234,176,View,vBDMSTOOLAccout,BillingService,DiscountAccount,nvarchar,,N,410190
5235,176,View,vBDMSTOOLAccout,BillingService,RevAccount,nvarchar,,N,410101
5236,177,View,vBDMSTOOLAccout_BEG,BillingServiceDetailBDMS,BillingServiceUID,int,FK,Y,
5237,177,View,vBDMSTOOLAccout_BEG,BillingServiceDetailBDMS,Revenue,varchar,,N,
5238,177,View,vBDMSTOOLAccout_BEG,BillingServiceDetailBDMS,Discount,varchar,,N,
5239,177,View,vBDMSTOOLAccout_BEG,BillingServiceDetailBDMS,Accru,varchar,,N,
5282,182,View,vBDMSToolHN,PatientEmployerDetail,Comments,nvarchar,,N,From Doctor(New)
5302,183,View,vBDMSToolOrderBilled,PatientOrder,ORDPRUID,int,FK,Y,169
5329,183,View,vBDMSToolOrderBilled,PatientPackageItem,UID,bigint,PK,Y,36
5330,183,View,vBDMSToolOrderBilled,PatientPackageItem,PatientPackageUID,bigint,FK,Y,1
5331,183,View,vBDMSToolOrderBilled,PatientPackageItem,BillableItemUID,int,FK,Y,1
5332,183,View,vBDMSToolOrderBilled,PatientPackageItem,ItemName,nvarchar,,N,CART Alcohol Sheet
5333,183,View,vBDMSToolOrderBilled,PatientPackageItem,Amount,float,,Y,3
5337,183,View,vBDMSToolOrderBilled,PatientPackage,PackageCreatedDttm,datetime,,Y,Jun  8 2014  5:07AM
5338,183,View,vBDMSToolOrderBilled,PatientPackage,IsConsiderItem,nvarchar,,N,N
5358,183,View,vBDMSToolOrderBilled,PatientBill,PBLCTUID,int,FK,N,46191
5507,188,View,vBDMSToolPlanDetail,PayorDetail,ActiveFrom,datetime,,N,May 28 2014  2:39PM
5508,188,View,vBDMSToolPlanDetail,PayorDetail,ActiveTo,datetime,,N,Mar 31 2016 12:00AM
5536,190,View,vBDMSVisitCareProv,PatientVisitCareProvider,CUser,int,,Y,1721
5537,190,View,vBDMSVisitCareProv,PatientVisitCareProvider,CWhen,datetime,,Y,Jun  8 2014  5:58AM
5538,190,View,vBDMSVisitCareProv,PatientVisitCareProvider,MUser,int,,Y,236
5539,190,View,vBDMSVisitCareProv,PatientVisitCareProvider,MWhen,datetime,,Y,Jun  8 2014 11:59AM
5542,190,View,vBDMSVisitCareProv,PatientVisitCareProvider,SeenDttm,datetime,,N,
5545,190,View,vBDMSVisitCareProv,PatientVisitCareProvider,BookingUID,int,FK,N,
5558,191,View,VBDMSVisitPayor,PatientVisitPayor,Comments,nvarchar,,N,
5563,191,View,VBDMSVisitPayor,PolicyMaster,Description,nvarchar,,Y,01.Cover all
5581,192,View,vBDMSVitalSignQUIP,patient,UID,bigint,PK,Y,1
5582,192,View,vBDMSVitalSignQUIP,patient,StatusFlag,nvarchar,,Y,A
5583,192,View,vBDMSVitalSignQUIP,patient,PASID,nvarchar,,Y,18-00-000001
5584,192,View,vBDMSVitalSignQUIP,PatientOrderResult,UID,int,PK,Y,413985
5585,192,View,vBDMSVitalSignQUIP,PatientOrderResult,ResultEnteredDttm,datetime,,Y,Jun  8 2014  2:36AM
5586,192,View,vBDMSVitalSignQUIP,PatientOrderResult,PatientUID,bigint,FK,Y,6
5587,192,View,vBDMSVitalSignQUIP,PatientOrderResult,PatientVisitUID,bigint,FK,N,0
5588,192,View,vBDMSVitalSignQUIP,PatientOrderResult,StatusFlag,varchar,,Y,A
5622,194,View,vBNHPatientImage,PatientImage,PatientUID,bigint,FK,Y,0
5623,194,View,vBNHPatientImage,PatientImage,ImageContent,varbinary,,Y,
5624,194,View,vBNHPatientImage,PatientImage,StatusFlag,nvarchar,,Y,A
5652,196,View,vDiagnosisSummary,PatientProblem,OnsetDttm,datetime,,N,Jun  8 2014 12:00AM
5654,196,View,vDiagnosisSummary,PatientProblem,CERTYUID,int,FK,N,
5655,196,View,vDiagnosisSummary,PatientProblem,ClosureDttm,datetime,,N,
5657,196,View,vDiagnosisSummary,PatientProblem,ProblemName,nvarchar,,N,Bronchitis
5658,196,View,vDiagnosisSummary,PatientProblem,ProblemCode,nvarchar,,N,J40
5669,197,View,vDissum,PatientAddress,UID,bigint,PK,Y,1
5687,198,View,vGLS2_ICD10,PatientPersonalCarer,PatientUID,bigint,FK,N,
5688,198,View,vGLS2_ICD10,PatientPersonalCarer,Line3,nvarchar,,N,14/1 _.11
5689,198,View,vGLS2_ICD10,PatientPersonalCarer,CITTYUID,int,FK,N,
5690,198,View,vGLS2_ICD10,PatientPersonalCarer,STATEUID,int,FK,N,110662
5691,198,View,vGLS2_ICD10,PatientPersonalCarer,MobileNo,nvarchar,,N,819963842
5692,198,View,vGLS2_ICD10,PatientPersonalCarer,AREAUID,int,FK,N,100746
5729,198,View,vGLS2_ICD10,PatientVisit,CUser,int,,Y,273470
5737,199,View,vGLSG2_Admission,PatientPersonalCarer,Surname,nvarchar,,N,___________
5738,199,View,vGLSG2_Admission,PatientPersonalCarer,Forename,nvarchar,,N,____
5739,199,View,vGLSG2_Admission,PatientPersonalCarer,TITLEUID,int,FK,N,112427
5740,199,View,vGLSG2_Admission,PatientPersonalCarer,Line2,nvarchar,,N,
5742,199,View,vGLSG2_Admission,PatientPersonalCarer,Line4,nvarchar,,N,
5745,199,View,vGLSG2_Admission,PatientPersonalCarer,CNTRYUID,int,FK,N,46512
5746,199,View,vGLSG2_Admission,PatientPersonalCarer,Pincode,nvarchar,,N,24150
5776,199,View,vGLSG2_Admission,Careprovider,EnglishName,nvarchar,,N,
5880,203,View,vGLSG2_PatientBill,PatientBillableItem,Description,nvarchar,,N,
5956,203,View,vGLSG2_PatientBill,CareProvider,UID,int,PK,Y,1
5957,203,View,vGLSG2_PatientBill,CareProvider,StatusFlag,nvarchar,,Y,A
5958,203,View,vGLSG2_PatientBill,CareProvider,Code,nvarchar,,N,
5961,203,View,vGLSG2_PatientBill,REFERENCEVALUE,ValueCode,nvarchar,,Y,1
5968,203,View,vGLSG2_PatientBill,vBDMSPatientMaster,UID,bigint,,Y,
5969,203,View,vGLSG2_PatientBill,vBDMSPatientMaster,DOB,datetime,,Y,
5970,203,View,vGLSG2_PatientBill,vBDMSPatientMaster,HN,nvarchar,,Y,
5971,203,View,vGLSG2_PatientBill,vBDMSPatientMaster,Name,nvarchar,,Y,
5972,203,View,vGLSG2_PatientBill,vBDMSPatientMaster,FirstName,nvarchar,,Y,
5973,203,View,vGLSG2_PatientBill,vBDMSPatientMaster,MiddleName,nvarchar,,Y,
5974,203,View,vGLSG2_PatientBill,vBDMSPatientMaster,LastName,nvarchar,,Y,
5975,203,View,vGLSG2_PatientBill,vBDMSPatientMaster,Title,nvarchar,,Y,
5976,203,View,vGLSG2_PatientBill,vBDMSPatientMaster,Sex,nvarchar,,Y,
5977,203,View,vGLSG2_PatientBill,vBDMSPatientMaster,SexCode,nvarchar,,Y,
5978,203,View,vGLSG2_PatientBill,vBDMSPatientMaster,ZipCode,nvarchar,,Y,
5979,203,View,vGLSG2_PatientBill,vBDMSPatientMaster,Province,nvarchar,,Y,
5980,203,View,vGLSG2_PatientBill,vBDMSPatientMaster,ProvinceCode,nvarchar,,Y,
5981,203,View,vGLSG2_PatientBill,vBDMSPatientMaster,City,nvarchar,,Y,
5982,203,View,vGLSG2_PatientBill,vBDMSPatientMaster,CityArea,nvarchar,,Y,
5983,203,View,vGLSG2_PatientBill,vBDMSPatientMaster,Age,int,,Y,
5984,203,View,vGLSG2_PatientBill,vBDMSPatientMaster,Email,nvarchar,,Y,
5985,203,View,vGLSG2_PatientBill,vBDMSPatientMaster,IDCardNo,nvarchar,,Y,
5986,203,View,vGLSG2_PatientBill,vBDMSPatientMaster,OfficePhoneNumber,int,,Y,
5987,203,View,vGLSG2_PatientBill,vBDMSPatientMaster,PhoneNumber,nvarchar,,Y,
5988,203,View,vGLSG2_PatientBill,vBDMSPatientMaster,Address1,nvarchar,,Y,
5989,203,View,vGLSG2_PatientBill,vBDMSPatientMaster,Deceased,int,,Y,
5990,203,View,vGLSG2_PatientBill,vBDMSPatientMaster,Nationality,nvarchar,,Y,
5991,203,View,vGLSG2_PatientBill,vBDMSPatientMaster,NationalityCode,nvarchar,,Y,
5992,203,View,vGLSG2_PatientBill,vBDMSPatientMaster,MaritalStatus,nvarchar,,Y,
5993,203,View,vGLSG2_PatientBill,vBDMSPatientMaster,MarritalStatusCode,nvarchar,,Y,
5994,203,View,vGLSG2_PatientBill,vBDMSPatientMaster,OccupationCode,nvarchar,,Y,
5995,203,View,vGLSG2_PatientBill,vBDMSPatientMaster,Occupation,nvarchar,,Y,
6024,203,View,vGLSG2_PatientBill,service,UID,int,PK,Y,1
6025,203,View,vGLSG2_PatientBill,service,Code,nvarchar,,N,
6172,205,View,vGLSG2_PatientBillableItemDetail,PatientProblem,PatientUID,bigint,FK,Y,6
6437,210,View,vGLSG2_VS_Diagnos,PatientProblem,CUser,int,,Y,1053
6442,211,View,vGLSG2_VS_OperationDataWH,PatientProcedureTeam,PatientProcedureUID,bigint,FK,Y,1
6443,211,View,vGLSG2_VS_OperationDataWH,PatientProcedureTeam,CareproviderUID,int,FK,N,1
6444,211,View,vGLSG2_VS_OperationDataWH,PatientProcedureTeam,OwnerOrganisationUID,int,FK,Y,18
6445,211,View,vGLSG2_VS_OperationDataWH,PatientProcedureList,PatientProcedureUID,bigint,FK,Y,1
6446,211,View,vGLSG2_VS_OperationDataWH,PatientProcedureList,ProcedureUID,int,FK,Y,1447
6447,211,View,vGLSG2_VS_OperationDataWH,PatientProcedureList,ProcedureName,nvarchar,,N,Laparoscopic appendectomy
6450,211,View,vGLSG2_VS_OperationDataWH,PatientProcedure,AnesthesiaStartDttm,datetime,,N,Jun  8 2014  3:05AM
6451,211,View,vGLSG2_VS_OperationDataWH,PatientProcedure,AnesthesiaEndDttm,datetime,,N,Jun  8 2014 12:00AM
6452,211,View,vGLSG2_VS_OperationDataWH,PatientProcedure,TheaterInDttm,datetime,,N,Jun  8 2014  3:00AM
6453,211,View,vGLSG2_VS_OperationDataWH,PatientProcedure,TheaterOutDttm,datetime,,N,Jun  8 2014  3:09AM
6454,211,View,vGLSG2_VS_OperationDataWH,PatientProcedure,PPSTSUID,int,FK,N,68069
6455,211,View,vGLSG2_VS_OperationDataWH,PatientAnestheticsDetail,PatientProcedureUID,bigint,FK,Y,1
6456,211,View,vGLSG2_VS_OperationDataWH,PatientAnestheticsDetail,AnesthesiaID,nvarchar,,Y,2129
6457,211,View,vGLSG2_VS_OperationDataWH,PatientAnestheticsDetail,ANSASAUID,int,FK,N,68078
6549,213,View,vGLSG2_Vw_PtAddress,Vw_AdmissionEvent,DSCSTUID,int,FK,Y,68041
6550,213,View,vGLSG2_Vw_PtAddress,Vw_AdmissionEvent,PatientVisitUID,bigint,FK,Y,127181
6661,216,View,VieweClinical_PatientOrderitem,Billableitem,UID,int,PK,Y,46362
6662,216,View,VieweClinical_PatientOrderitem,Billableitem,ItemName,nvarchar,,Y,-
6663,216,View,VieweClinical_PatientOrderitem,Billableitem,BSMDDUID,int,FK,Y,4358
6664,216,View,VieweClinical_PatientOrderitem,Billableitem,Code,nvarchar,,N,/SSH18A0705A000O-03
6672,217,View,vInventorySummary,SaleReturnList,ItemMasterUID,int,FK,Y,7
6674,217,View,vInventorySummary,SaleReturnList,QNUOMUID,int,FK,Y,112203
6676,217,View,vInventorySummary,SaleReturnList,OwnerOrganisationUID,int,FK,Y,18
6682,217,View,vInventorySummary,DispensedItem,UID,bigint,PK,Y,3
6688,217,View,vInventorySummary,DispensedItem,DISSTUID,int,FK,N,67166
6690,217,View,vInventorySummary,DispensedItem,OwnerOrganisationUID,int,FK,Y,18
6695,217,View,vInventorySummary,StockAdjustment,AdjustedUOM,int,,Y,112031
6704,217,View,vInventorySummary,ItemManufacturerDetail,CUser,int,,Y,154
6710,217,View,vInventorySummary,ItemManufacturerDetail,IMUOMUID,int,FK,N,
6741,217,View,vInventorySummary,IssuedItemList,ItemCost,float,,Y,59.3478
6743,217,View,vInventorySummary,IssuedItemList,IMUOMUID,int,FK,Y,110727
6749,217,View,vInventorySummary,SaleReturn,CUser,int,,Y,1
6751,217,View,vInventorySummary,SaleReturn,OwnerOrganisationUID,int,FK,Y,18
6753,217,View,vInventorySummary,SaleReturn,PatientUID,bigint,FK,N,559229
6754,217,View,vInventorySummary,SaleReturn,StoreUID,int,FK,N,1
6759,217,View,vInventorySummary,ItemMaster,SLUOMUID,int,FK,Y,112124
6783,217,View,vInventorySummary,DisposeItemList,IMUOMUID,int,FK,Y,
6790,217,View,vInventorySummary,StockItemList,IMUOMUID,int,FK,Y,110727
6854,218,View,vInventorySummary1,PrescriptionItem,CWhen,datetime,,Y,Jun  8 2014  2:39AM
6943,219,View,vInventorySummary2,PatientBilledItem,QNUOMUID,int,FK,N,
7053,220,View,vLabTestSummary,Request,PatientVisitUID,bigint,FK,Y,127181
7054,220,View,vLabTestSummary,Request,RequestedDttm,datetime,,Y,Jun  8 2014  2:39AM
7056,220,View,vLabTestSummary,Request,OwnerOrganisationUID,int,FK,Y,18
7060,220,View,vLabTestSummary,ResultComponent,ResultValue,nvarchar,,N,
7061,220,View,vLabTestSummary,ResultComponent,ReferenceRange,nvarchar,,N,
7062,220,View,vLabTestSummary,ResultComponent,StatusFlag,nvarchar,,Y,A
7063,220,View,vLabTestSummary,ResultComponent,ResultItemName,nvarchar,,N,Chest AP Upright (Result)
7069,220,View,vLabTestSummary,Patient,ReferredBy,nvarchar,,N,
7109,221,View,vOptometrySummary,PatientOptometry,PatientUID,bigint,FK,Y,
7110,221,View,vOptometrySummary,PatientOptometry,PatientVisitUID,bigint,FK,Y,
7111,221,View,vOptometrySummary,PatientOptometry,VMOD,int,,N,
7112,221,View,vOptometrySummary,PatientOptometry,VLOD,int,,N,
7113,221,View,vOptometrySummary,PatientOptometry,ACCLOD,float,,N,
7114,221,View,vOptometrySummary,PatientOptometry,ACCMOD,float,,N,
7115,221,View,vOptometrySummary,PatientOptometry,ACCROD,float,,N,
7116,221,View,vOptometrySummary,PatientOptometry,ACCOD,int,,N,
7117,221,View,vOptometrySummary,PatientOptometry,ADDLOD,float,,N,
7118,221,View,vOptometrySummary,PatientOptometry,ADDOD,int,,N,
7119,221,View,vOptometrySummary,PatientOptometry,IdentifyingType,nvarchar,,Y,
7120,221,View,vOptometrySummary,PatientOptometry,OwnerOrganisationUID,int,FK,Y,
7121,221,View,vOptometrySummary,PatientOptometry,StatusFlag,nvarchar,,Y,
7122,221,View,vOptometrySummary,PatientOptometry,LIOP,int,,N,
7123,221,View,vOptometrySummary,PatientOptometry,RIOP,int,,N,
7124,222,View,vPAtientBillSummary,OpticalOrder,UID,bigint,PK,Y,
7125,222,View,vPAtientBillSummary,OpticalOrder,StatusFlag,nvarchar,,Y,
7126,222,View,vPAtientBillSummary,OpticalOrder,OwnerOrganisationUID,int,FK,Y,
7127,222,View,vPAtientBillSummary,OpticalOrder,PatientBillUID,bigint,FK,N,
7136,222,View,vPAtientBillSummary,PatientBill,BLCATUID,int,FK,N,4322
7137,222,View,vPAtientBillSummary,PatientBill,ServiceTax,float,,N,
7138,222,View,vPAtientBillSummary,PatientBill,EducationCess,float,,N,
7139,222,View,vPAtientBillSummary,PatientBill,HigherEducationCess,float,,N,
7140,222,View,vPAtientBillSummary,PatientBill,RoundOffValue,float,,N,0
7145,223,View,vPatientMaster,Patient,CWhen,datetime,,Y,Jun  7 2014 10:39PM
7148,223,View,vPatientMaster,Patient,RegisteredOrganisationUID,int,FK,N,18
7158,223,View,vPatientMaster,PatientAddress,District,nvarchar,,N,
7167,224,View,vPatientSummary,Patient,ReferredByUID,int,FK,N,
7180,225,View,vProcedureSummary,PatientProcedureList,CWhen,datetime,,Y,Jun  8 2014  3:12AM
7181,225,View,vProcedureSummary,PatientProcedureList,StatusFlag,nvarchar,,Y,A
7182,225,View,vProcedureSummary,PatientProcedureList,OwnerOrganisationUID,int,FK,Y,18
7184,225,View,vProcedureSummary,PatientProcedure,PatientUID,bigint,FK,Y,6
7283,228,View,vRevBillDetail_BEG,PatientBilledItem,CUser,int,,Y,2441
7309,228,View,vRevBillDetail_BEG,PatientVisit,CWhen,datetime,,Y,Jun  7 2014 11:07PM
7390,232,View,vRevHEMO_BPL,vBDMSBilledRev,PatientUID,bigint,FK,Y,
7391,232,View,vRevHEMO_BPL,vBDMSBilledRev,PatientVisitUID,bigint,FK,Y,
7392,232,View,vRevHEMO_BPL,vBDMSBilledRev,Amount,float,,Y,
7393,232,View,vRevHEMO_BPL,vBDMSBilledRev,Discount,float,,Y,
7394,232,View,vRevHEMO_BPL,vBDMSBilledRev,NetAmount,float,,Y,
7395,232,View,vRevHEMO_BPL,vBDMSBilledRev,EventOccuredDttm,datetime,,Y,
7396,232,View,vRevHEMO_BPL,vBDMSBilledRev,CodeAcct,nvarchar,,Y,
7397,232,View,vRevHEMO_BPL,vBDMSBilledRev,DepOrderCode,int,,Y,
7398,232,View,vRevHEMO_BPL,vBDMSBilledRev,DepRecCode,int,,Y,
7399,232,View,vRevHEMO_BPL,vBDMSBilledRev,DoctorOrderDesc,nvarchar,,Y,
7400,232,View,vRevHEMO_BPL,vBDMSBilledRev,NameItem,nvarchar,,Y,
7401,232,View,vRevHEMO_BPL,vBDMSBilledRev,PayorCode,nvarchar,,Y,
7402,232,View,vRevHEMO_BPL,vBDMSBilledRev,PayorDesc,nvarchar,,Y,
7421,234,View,VS_Admission,PatientOrderResultItem,UID,bigint,PK,Y,1
7422,234,View,VS_Admission,PatientOrderResultItem,OrderResultItemUID,int,FK,Y,1
7423,234,View,VS_Admission,PatientOrderResultItem,ResultItemName,nvarchar,,Y,Height
7424,234,View,VS_Admission,PatientOrderResultItem,ResultValue,nvarchar,,N,156
7425,234,View,VS_Admission,PatientOrderResultItem,StatusFlag,nvarchar,,Y,A
7445,235,View,VS_AdmissionStat,AdmissionEvent,AdmissionDttm,datetime,,Y,Jun  8 2014  3:04AM
7451,235,View,VS_AdmissionStat,DischargeEvent,DischargeAdviceDttm,datetime,,N,
7455,236,View,vs_audit,,,,,,
7478,237,View,VS_CurrentInWard,PatientVisit,CurrentBDCATUID,int,FK,N,
7525,239,View,VSVH_PhaOrd,FrequencyDefinition,UID,int,PK,Y,142
7526,239,View,VSVH_PhaOrd,FrequencyDefinition,Code,nvarchar,,Y,Breaskfast
7527,239,View,VSVH_PhaOrd,FrequencyDefinition,Name,nvarchar,,Y,________
7528,239,View,VSVH_PhaOrd,FrequencyDefinition,NoOfTimes,int,,N,1
7529,239,View,VSVH_PhaOrd,FrequencyDefinition,Comments,nvarchar,,N,Breakfast
7559,240,View,vTakePatientImage,PatientImage,UID,bigint,PK,Y,1
7561,241,View,vTest,vBDMSDF1,BusinessUnit,varchar,,Y,
7562,241,View,vTest,vBDMSDF1,EpisodeType,varchar,,Y,
7563,241,View,vTest,vBDMSDF1,DocumentNo,nvarchar,,Y,
7564,241,View,vTest,vBDMSDF1,ReceiptType,varchar,,Y,
7565,241,View,vTest,vBDMSDF1,PatientNumber(HN),nvarchar,,Y,
7566,241,View,vTest,vBDMSDF1,PatientName,nvarchar,,Y,
7567,241,View,vTest,vBDMSDF1,EpisodeNumber,nvarchar,,Y,
7568,241,View,vTest,vBDMSDF1,PayorOfficeCode,nvarchar,,Y,
7569,241,View,vTest,vBDMSDF1,PayorDescription,nvarchar,,Y,
7570,241,View,vTest,vBDMSDF1,PayorOfficeCategory,nvarchar,,Y,
7571,241,View,vTest,vBDMSDF1,PayorOfficeCategory Desc,nvarchar,,Y,
7572,241,View,vTest,vBDMSDF1,Charge Type,varchar,,Y,
7573,241,View,vTest,vBDMSDF1,Order Item Code,nvarchar,,Y,
7574,241,View,vTest,vBDMSDF1,Order Item Description,nvarchar,,Y,
7575,241,View,vTest,vBDMSDF1,Care Provider Group,nvarchar,,Y,
7576,241,View,vTest,vBDMSDF1,Care Provider Group Desc,nvarchar,,Y,
7577,241,View,vTest,vBDMSDF1,Care Provider Code,nvarchar,,Y,
7578,241,View,vTest,vBDMSDF1,Care Provider Name,nvarchar,,Y,
7579,241,View,vTest,vBDMSDF1,Standard Charged Amount,float,,Y,
7580,241,View,vTest,vBDMSDF1,Discount Amount,int,,Y,
7581,241,View,vTest,vBDMSDF1,PatientOrderDate,varchar,,Y,
7582,241,View,vTest,vBDMSDF1,PatientOrderTime,varchar,,Y,
7583,241,View,vTest,vBDMSDF1,Nationality Code,nvarchar,,Y,
7584,241,View,vTest,vBDMSDF1,Nationality Description,nvarchar,,Y,
7585,241,View,vTest,vBDMSDF1,Patient Location,nvarchar,,Y,
7586,241,View,vTest,vBDMSDF1,Patient Location Description,nvarchar,,Y,
7587,241,View,vTest,vBDMSDF1,Patient Location Dept Group,int,,Y,
7588,241,View,vTest,vBDMSDF1,Patient Location Dept Group Desc,nvarchar,,Y,
7589,241,View,vTest,vBDMSDF1,Receiving Location,nvarchar,,Y,
7590,241,View,vTest,vBDMSDF1,Receiving Location Desc,nvarchar,,Y,
7591,241,View,vTest,vBDMSDF1,Receiving Location Dept Group,int,,Y,
7592,241,View,vTest,vBDMSDF1,Receiving Location Dept Group Desc,nvarchar,,Y,
7593,241,View,vTest,vBDMSDF1,Accession Number,varchar,,Y,
7594,241,View,vTest,vBDMSDF1,Verified Date,nvarchar,,Y,
7595,241,View,vTest,vBDMSDF1,Verified Time,nvarchar,,Y,
7596,241,View,vTest,vBDMSDF1,Invoice Total Amount,float,,Y,
7597,241,View,vTest,vBDMSDF1,BillGeneratedDttm,datetime,,Y,
7598,241,View,vTest,vBDMSDF1,ordercategorydesc,nvarchar,,Y,
7599,241,View,vTest,vBDMSDF1,ordersubcategorydesc,nvarchar,,Y,
7600,241,View,vTest,vBDMSDF1,BillPackageUID,int,FK,Y,
7635,243,View,vw_Admission,SS_USER,SSUSR_Name,nvarchar,,Y, Administrator
7636,243,View,vw_Admission,SS_USER,UID,int,,Y,1
